ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
10001070,HY190645,03/09/2015 09:00:00 AM,084XX S KENWOOD AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,false,false,0412,004,8,45,11,1186726,1849277,2015,02/10/2018 03:50:01 PM,41.741528785,-87.591420642,"(41.741528785, -87.591420642)"
10001075,HY173967,03/06/2015 01:50:00 PM,031XX W LEXINGTON ST,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,VEHICLE NON-COMMERCIAL,true,false,1134,011,24,27,18,1155615,1896533,2015,02/10/2018 03:50:01 PM,41.871885139,-87.704142817,"(41.871885139, -87.704142817)"
10001085,HY190618,03/19/2015 01:31:00 PM,057XX W AUGUSTA BLVD,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,SIDEWALK,true,false,1511,015,29,25,24,1137754,1906086,2015,02/10/2018 03:50:01 PM,41.898440359,-87.769488281,"(41.898440359, -87.769488281)"
10001098,HY190510,02/28/2015 11:09:00 PM,070XX S WOLCOTT AVE,5000,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,RESIDENCE,false,false,0735,007,17,67,26,1164905,1857953,2015,02/10/2018 03:50:01 PM,41.765825399,-87.671127034,"(41.765825399, -87.671127034)"
10001101,HY190581,03/19/2015 12:00:00 PM,0000X S FRANKLIN ST,0560,ASSAULT,SIMPLE,HOTEL/MOTEL,false,false,0122,001,2,32,08A,1174333,1900280,2015,02/10/2018 03:50:01 PM,41.881770084,-87.635309866,"(41.881770084, -87.635309866)"
10001105,HY190586,03/19/2015 01:10:00 PM,041XX W DIVISION ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,true,false,2534,025,37,23,15,1148369,1907676,2015,02/10/2018 03:50:01 PM,41.902605427,-87.730458643,"(41.902605427, -87.730458643)"
10001106,HY190536,03/19/2015 12:25:00 PM,064XX W IRVING PARK RD,0560,ASSAULT,SIMPLE,GROCERY FOOD STORE,false,false,1632,016,38,17,08A,1132714,1925900,2015,02/10/2018 03:50:01 PM,41.952901742,-87.787536961,"(41.952901742, -87.787536961)"
10001110,HY190528,03/19/2015 11:54:00 AM,015XX S SPRINGFIELD AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),APARTMENT,true,false,1014,010,24,29,18,1150630,1892221,2015,02/10/2018 03:50:01 PM,41.860151322,-87.722557556,"(41.860151322, -87.722557556)"
10001112,HY190612,03/19/2015 12:30:00 PM,023XX S CHRISTIANA AVE,0545,ASSAULT,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",false,false,1024,010,22,30,08A,1154399,1888201,2015,02/10/2018 03:50:01 PM,41.849045571,-87.708829783,"(41.849045571, -87.708829783)"
10001116,HY190568,03/19/2015 12:52:00 PM,090XX S CLAREMONT AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,2221,022,19,72,05,1162285,1844739,2015,02/10/2018 03:50:01 PM,41.729619137,-87.6810974,"(41.729619137, -87.6810974)"
10001118,HY190635,03/19/2015 01:30:00 PM,009XX S INDEPENDENCE BLVD,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,false,false,1133,011,24,29,11,1151403,1895634,2015,02/10/2018 03:50:01 PM,41.869501863,-87.719630494,"(41.869501863, -87.719630494)"
10001119,HY190512,03/19/2015 11:25:00 AM,054XX S DAMEN AVE,0810,THEFT,OVER $500,STREET,true,false,0932,009,16,61,06,1163953,1868438,2015,02/10/2018 03:50:01 PM,41.794617681,-87.674321919,"(41.794617681, -87.674321919)"
10001120,HY190674,03/13/2015 02:00:00 PM,090XX S ASHLAND AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,false,false,2221,022,21,73,11,1167258,1844724,2015,02/10/2018 03:50:01 PM,41.729473124,-87.662880297,"(41.729473124, -87.662880297)"
10001121,HY190659,03/19/2015 02:17:00 PM,002XX N KILPATRICK AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,true,false,1113,011,28,25,18,1145021,1900700,2015,02/10/2018 03:50:01 PM,41.883526397,-87.742932868,"(41.883526397, -87.742932868)"
10001122,HY189858,03/18/2015 05:13:00 PM,003XX E OHIO ST,5011,OTHER OFFENSE,LICENSE VIOLATION,HOTEL/MOTEL,false,false,1834,018,42,8,26,1178513,1904263,2015,02/10/2018 03:50:01 PM,41.892605313,-87.619839586,"(41.892605313, -87.619839586)"
10001124,HY190053,03/18/2015 11:20:00 PM,003XX E OHIO ST,1505,PROSTITUTION,CALL OPERATION,HOTEL/MOTEL,true,false,1834,018,42,8,16,1178513,1904263,2015,02/10/2018 03:50:01 PM,41.892605313,-87.619839586,"(41.892605313, -87.619839586)"
10001125,HY190018,03/18/2015 09:30:00 PM,003XX E OHIO ST,1505,PROSTITUTION,CALL OPERATION,HOTEL/MOTEL,true,false,1834,018,42,8,16,1178513,1904263,2015,02/10/2018 03:50:01 PM,41.892605313,-87.619839586,"(41.892605313, -87.619839586)"
10001127,HY190007,03/18/2015 10:20:00 AM,003XX E OHIO ST,1505,PROSTITUTION,CALL OPERATION,HOTEL/MOTEL,true,false,1834,018,42,8,16,1178513,1904263,2015,02/10/2018 03:50:01 PM,41.892605313,-87.619839586,"(41.892605313, -87.619839586)"
10001128,HY189817,03/18/2015 06:39:00 PM,003XX E OHIO ST,1505,PROSTITUTION,CALL OPERATION,HOTEL/MOTEL,true,false,1834,018,42,8,16,1178513,1904263,2015,02/10/2018 03:50:01 PM,41.892605313,-87.619839586,"(41.892605313, -87.619839586)"
10001129,HY190649,03/19/2015 02:00:00 PM,046XX N BROADWAY,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,true,false,1913,019,46,3,06,1167770,1931297,2015,02/10/2018 03:50:01 PM,41.967026362,-87.658512589,"(41.967026362, -87.658512589)"
10001130,HY190614,03/19/2015 01:50:00 PM,075XX S PHILLIPS AVE,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",false,false,0421,004,7,43,08B,1193843,1855373,2015,02/10/2018 03:50:01 PM,41.758085371,-87.565145333,"(41.758085371, -87.565145333)"
10001132,HY190452,03/18/2015 09:00:00 AM,015XX E 53RD ST,1122,DECEPTIVE PRACTICE,COUNTERFEIT CHECK,BANK,false,false,0234,002,4,41,10,1187446,1870428,2015,02/10/2018 03:50:01 PM,41.799551883,-87.58811115,"(41.799551883, -87.58811115)"
10001133,HY189975,03/18/2015 09:50:00 PM,003XX E OHIO ST,1505,PROSTITUTION,CALL OPERATION,HOTEL/MOTEL,true,false,1834,018,42,8,16,1178513,1904263,2015,02/10/2018 03:50:01 PM,41.892605313,-87.619839586,"(41.892605313, -87.619839586)"
10001134,HY190577,03/19/2015 12:45:00 PM,062XX S STONY ISLAND AVE,0484,BATTERY,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",true,false,0314,003,5,42,08B,1187940,1864073,2015,02/10/2018 03:50:01 PM,41.78210152,-87.586502002,"(41.78210152, -87.586502002)"
10001135,HY189558,03/18/2015 04:00:00 PM,003XX E OHIO ST,1505,PROSTITUTION,CALL OPERATION,HOTEL/MOTEL,true,false,1834,018,42,8,16,1178513,1904263,2015,02/10/2018 03:50:01 PM,41.892605313,-87.619839586,"(41.892605313, -87.619839586)"
10001136,HY189589,03/18/2015 04:30:00 PM,003XX E OHIO ST,1505,PROSTITUTION,CALL OPERATION,HOTEL/MOTEL,true,false,1834,018,42,8,16,1178513,1904263,2015,02/10/2018 03:50:01 PM,41.892605313,-87.619839586,"(41.892605313, -87.619839586)"
10001138,HY189841,03/18/2015 07:20:00 PM,003XX E OHIO ST,5011,OTHER OFFENSE,LICENSE VIOLATION,HOTEL/MOTEL,false,false,1834,018,42,8,26,1178513,1904263,2015,02/10/2018 03:50:01 PM,41.892605313,-87.619839586,"(41.892605313, -87.619839586)"
10001139,HY190656,03/19/2015 08:00:00 AM,020XX W HARRISON ST,0810,THEFT,OVER $500,STREET,false,false,1225,012,2,28,06,1162915,1897369,2015,02/10/2018 03:50:01 PM,41.874029235,-87.677318051,"(41.874029235, -87.677318051)"
10001141,HY190686,10/07/2014 02:00:00 PM,040XX N SHERIDAN RD,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,false,false,1915,019,46,3,11,1168871,1927221,2014,02/10/2018 03:50:01 PM,41.955817813,-87.654583094,"(41.955817813, -87.654583094)"
10001142,HY179885,03/11/2015 09:15:00 AM,033XX W CHICAGO AVE,5011,OTHER OFFENSE,LICENSE VIOLATION,SMALL RETAIL STORE,true,false,1121,011,27,23,26,1153745,1905130,2015,02/10/2018 03:50:01 PM,41.895513591,-87.710779417,"(41.895513591, -87.710779417)"
10001143,HY187772,03/17/2015 09:30:00 AM,031XX N WESTERN AVE,0560,ASSAULT,SIMPLE,STREET,false,false,1931,019,1,5,08A,1159787,1920932,2015,02/10/2018 03:50:01 PM,41.938752998,-87.688151917,"(41.938752998, -87.688151917)"
10001145,HY190695,03/19/2015 02:30:00 PM,001XX N CANAL ST,0810,THEFT,OVER $500,SIDEWALK,false,false,0121,001,42,28,06,1173105,1901071,2015,02/10/2018 03:50:01 PM,41.883967957,-87.63979554,"(41.883967957, -87.63979554)"
10001146,HY190688,03/19/2015 02:00:00 PM,028XX W OGDEN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1022,010,24,29,14,1157628,1892554,2015,02/10/2018 03:50:01 PM,41.860925626,-87.696860554,"(41.860925626, -87.696860554)"
10001147,HY190698,03/19/2015 03:10:00 PM,039XX W WILCOX ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,1122,011,28,26,26,1150243,1899048,2015,02/10/2018 03:50:01 PM,41.878892943,-87.723800197,"(41.878892943, -87.723800197)"
10001148,HY190691,03/19/2015 01:00:00 PM,009XX S WABASH AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0123,001,2,32,06,1176929,1896154,2015,02/10/2018 03:50:01 PM,41.870389764,-87.625902397,"(41.870389764, -87.625902397)"
10001149,HY190721,03/18/2015 06:00:00 PM,100XX S PRINCETON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0511,005,9,49,14,1176056,1838463,2015,02/10/2018 03:50:01 PM,41.712099519,-87.630838105,"(41.712099519, -87.630838105)"
10001152,HY190692,03/19/2015 02:50:00 PM,027XX N HARLEM AVE,0890,THEFT,FROM BUILDING,OTHER,false,false,2512,025,36,18,06,1127617,1917520,2015,02/10/2018 03:50:01 PM,41.92999356,-87.806463562,"(41.92999356, -87.806463562)"
10001154,HY190580,03/15/2015 05:00:00 PM,015XX N ORLEANS ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1821,018,27,8,14,1173630,1910501,2015,02/10/2018 03:50:01 PM,41.909832738,-87.637586893,"(41.909832738, -87.637586893)"
10001157,HY190652,03/19/2015 02:15:00 PM,076XX S HOMAN AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,"SCHOOL, PUBLIC, BUILDING",true,false,0835,008,18,70,04B,1155024,1853614,2015,02/10/2018 03:50:01 PM,41.754121535,-87.707460248,"(41.754121535, -87.707460248)"
10001158,HY190697,03/19/2015 02:30:00 PM,006XX E 47TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0221,002,4,38,18,1181522,1873998,2015,02/10/2018 03:50:01 PM,41.809487139,-87.609725527,"(41.809487139, -87.609725527)"
10001159,HY190653,03/05/2015 04:30:00 PM,072XX S MOZART ST,0810,THEFT,OVER $500,RESIDENCE,false,false,0831,008,18,66,06,1158628,1856423,2015,02/10/2018 03:50:01 PM,41.761757156,-87.694176178,"(41.761757156, -87.694176178)"
10001160,HY190587,03/19/2015 08:11:00 AM,024XX W 63RD ST,0860,THEFT,RETAIL THEFT,TAVERN/LIQUOR STORE,true,false,0825,008,15,66,06,1161027,1862810,2015,02/10/2018 03:50:01 PM,41.779234743,-87.685207125,"(41.779234743, -87.685207125)"
10001161,HY190671,03/19/2015 02:00:00 PM,041XX N CLAREMONT AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,false,false,1911,019,47,5,11,1159961,1927463,2015,02/10/2018 03:50:01 PM,41.95667085,-87.687331513,"(41.95667085, -87.687331513)"
10001163,HY190718,03/18/2015 09:00:00 PM,017XX W 80TH ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,false,false,0611,006,21,71,11,1166308,1851650,2015,02/10/2018 03:50:01 PM,41.74849934,-87.666163718,"(41.74849934, -87.666163718)"
10001170,HY190664,10/01/2014 07:00:00 AM,116XX S LAFAYETTE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,false,false,0522,005,34,53,11,1178005,1827588,2014,02/10/2018 03:50:01 PM,41.68221311,-87.624028347,"(41.68221311, -87.624028347)"
10001171,HY190726,03/19/2015 11:30:00 AM,026XX W 63RD ST,0890,THEFT,FROM BUILDING,OTHER,false,false,0825,008,15,66,06,1159874,1862780,2015,02/10/2018 03:50:01 PM,41.779176188,-87.689434991,"(41.779176188, -87.689434991)"
10001172,HY190668,03/12/2015 04:00:00 PM,076XX S DR MARTIN LUTHER KING JR DR,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,0623,006,6,69,26,1180228,1854481,2015,02/10/2018 03:50:01 PM,41.755960412,-87.615069618,"(41.755960412, -87.615069618)"
10001173,HY190738,03/19/2015 03:10:00 PM,036XX N MILWAUKEE AVE,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,SIDEWALK,true,false,1731,017,38,16,26,1146726,1923676,2015,02/10/2018 03:50:01 PM,41.946542477,-87.736084376,"(41.946542477, -87.736084376)"
10001174,HY190643,03/16/2015 04:30:00 PM,002XX N PULASKI RD,0890,THEFT,FROM BUILDING,RESIDENCE,false,false,1122,011,28,26,06,1149698,1900809,2015,02/10/2018 03:50:01 PM,41.883735926,-87.725755574,"(41.883735926, -87.725755574)"
10001175,HY190657,03/19/2015 08:30:00 AM,021XX W MONROE ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,false,false,1223,012,2,28,11,1162164,1899524,2015,02/10/2018 03:50:01 PM,41.879958463,-87.680015144,"(41.879958463, -87.680015144)"
10001179,HY190639,03/19/2015 01:45:00 PM,0000X W MAPLE ST,2820,OTHER OFFENSE,TELEPHONE THREAT,SMALL RETAIL STORE,false,false,1824,018,42,8,26,1175931,1907619,2015,02/10/2018 03:50:01 PM,41.901872871,-87.629220969,"(41.901872871, -87.629220969)"
10001180,HY190642,03/19/2015 07:51:00 AM,057XX N PULASKI RD,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),false,false,1711,017,39,13,07,1148690,1937771,2015,02/10/2018 03:50:01 PM,41.985182385,-87.728499523,"(41.985182385, -87.728499523)"
10001181,HY190605,03/19/2015 11:25:00 AM,037XX W POLK ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,RESIDENCE,true,false,1133,011,24,27,18,1151716,1896119,2015,02/10/2018 03:50:01 PM,41.870826611,-87.718468623,"(41.870826611, -87.718468623)"
10001182,HY190708,03/18/2015 09:00:00 AM,067XX S CORNELL AVE,0560,ASSAULT,SIMPLE,APARTMENT,false,false,0332,003,5,43,08A,1188363,1860651,2015,02/10/2018 03:50:01 PM,41.772701185,-87.585060362,"(41.772701185, -87.585060362)"
10001183,HY190655,03/19/2015 12:40:00 PM,013XX N PULASKI RD,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,true,false,2534,025,27,23,06,1149466,1908864,2015,02/10/2018 03:50:01 PM,41.905844192,-87.726398267,"(41.905844192, -87.726398267)"
10001184,HY190672,03/11/2015 09:00:00 AM,024XX E 74TH ST,1120,DECEPTIVE PRACTICE,FORGERY,RESIDENCE,false,false,0334,003,7,43,10,1194066,1856375,2015,02/10/2018 03:50:01 PM,41.760829468,-87.564295249,"(41.760829468, -87.564295249)"
10001185,HY190684,03/19/2015 02:25:00 PM,002XX W 108TH ST,5007,OTHER OFFENSE,OTHER WEAPONS VIOLATION,STREET,true,false,0513,005,34,49,26,1176650,1833324,2015,02/10/2018 03:50:01 PM,41.697984055,-87.628816689,"(41.697984055, -87.628816689)"
10001189,HY190570,03/19/2015 12:55:00 PM,081XX S MICHIGAN AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,true,false,0631,006,6,44,05,1178567,1851023,2015,02/10/2018 03:50:01 PM,41.746509155,-87.621261646,"(41.746509155, -87.621261646)"
10001190,HY190703,03/19/2015 02:30:00 PM,023XX N KENMORE AVE,1330,CRIMINAL TRESPASS,TO LAND,COLLEGE/UNIVERSITY RESIDENCE HALL,true,false,1811,018,32,7,26,1168906,1915771,2015,02/10/2018 03:50:01 PM,41.924397747,-87.654787614,"(41.924397747, -87.654787614)"
10001191,HY190666,03/18/2015 04:00:00 PM,069XX N CLARK ST,1121,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,OTHER,false,false,2424,024,49,1,10,1163487,1946355,2015,02/10/2018 03:50:01 PM,42.008437485,-87.673834227,"(42.008437485, -87.673834227)"
10001192,HY190658,03/19/2015 02:26:00 PM,071XX S RHODES AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENTIAL YARD (FRONT/BACK),true,false,0323,003,6,69,15,1181142,1857783,2015,02/10/2018 03:50:01 PM,41.765000458,-87.611618518,"(41.765000458, -87.611618518)"
10001199,HY190762,03/19/2015 03:00:00 PM,015XX W 115TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,false,2234,022,34,75,08B,1167891,1828460,2015,02/10/2018 03:50:01 PM,41.684828563,-87.661026595,"(41.684828563, -87.661026595)"
10001200,HY190758,01/01/2015 12:01:00 AM,023XX N BOSWORTH AVE,1751,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,false,false,1811,018,32,7,20,1165594,1915711,2015,02/10/2018 03:50:01 PM,41.924304376,-87.666958958,"(41.924304376, -87.666958958)"
10001202,HY190779,03/19/2015 03:25:00 PM,019XX W VAN BUREN ST,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,COLLEGE/UNIVERSITY GROUNDS,true,false,1225,012,2,28,26,1163664,1898176,2015,02/10/2018 03:50:01 PM,41.876227971,-87.674545335,"(41.876227971, -87.674545335)"
10001203,HY190693,03/19/2015 02:25:00 PM,002XX E PERSHING RD,0545,ASSAULT,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",true,false,0212,002,3,35,08A,1178744,1879190,2015,02/10/2018 03:50:01 PM,41.823798151,-87.619756522,"(41.823798151, -87.619756522)"
10001204,HY190748,03/16/2015 08:00:00 AM,002XX E 94TH ST,0810,THEFT,OVER $500,RESIDENCE,false,false,0633,006,6,49,06,1179392,1842698,2015,02/10/2018 03:50:01 PM,41.723645571,-87.618492036,"(41.723645571, -87.618492036)"
10001205,HY190609,03/19/2015 01:10:00 PM,054XX W ADDISON ST,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,STREET,true,false,1633,016,38,15,18,1139471,1923403,2015,02/10/2018 03:50:01 PM,41.945928963,-87.762758557,"(41.945928963, -87.762758557)"
10001206,HY190733,03/19/2015 03:15:00 PM,076XX S PERRY AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0623,006,6,69,14,1176716,1854329,2015,02/10/2018 03:50:01 PM,41.755623047,-87.627944794,"(41.755623047, -87.627944794)"
10001207,HY190736,03/19/2015 02:50:00 PM,009XX W 88TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2222,022,21,71,14,1171380,1846475,2015,02/10/2018 03:50:01 PM,41.734189015,-87.647729213,"(41.734189015, -87.647729213)"
10001208,HY190766,03/19/2015 02:59:00 PM,013XX W 111TH ST,0560,ASSAULT,SIMPLE,STREET,true,false,2234,022,34,75,08A,1169381,1831157,2015,02/10/2018 03:50:01 PM,41.692197539,-87.655494409,"(41.692197539, -87.655494409)"
10001209,HY190710,03/11/2015 12:00:00 PM,044XX N MALDEN ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,1913,019,46,3,11,1166742,1929608,2015,02/10/2018 03:50:01 PM,41.962413839,-87.662341027,"(41.962413839, -87.662341027)"
10001210,HY190787,01/02/2014 09:00:00 AM,053XX S PEORIA ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0934,009,20,61,14,1171214,1869173,2014,02/10/2018 03:50:01 PM,41.796478772,-87.647674501,"(41.796478772, -87.647674501)"
10001211,HY190667,03/18/2015 07:00:00 PM,029XX S WENTWORTH AVE,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,0914,009,11,34,03,1175424,1885437,2015,02/10/2018 03:50:01 PM,41.841015455,-87.631749168,"(41.841015455, -87.631749168)"
10001213,HY190788,03/19/2015 03:50:00 PM,037XX W LEXINGTON ST,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),RESIDENTIAL YARD (FRONT/BACK),true,false,1133,011,24,27,18,1151709,1896448,2015,02/10/2018 03:50:01 PM,41.871729561,-87.71848567,"(41.871729561, -87.71848567)"
10001214,HY190650,03/19/2015 02:00:00 PM,026XX S TRUMBULL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,1032,010,22,30,08B,1153792,1886247,2015,02/10/2018 03:50:01 PM,41.843695653,-87.711109507,"(41.843695653, -87.711109507)"
10001215,HY190640,03/19/2015 12:30:00 PM,005XX W MONROE ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,STREET,false,false,0121,001,2,28,11,1172588,1899825,2015,02/10/2018 03:50:01 PM,41.880560303,-87.641730873,"(41.880560303, -87.641730873)"
10001216,HY190790,03/18/2015 04:00:00 PM,021XX N MOBILE AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,APARTMENT,false,false,2512,025,29,19,14,1134060,1913719,2015,02/10/2018 03:50:01 PM,41.919452085,-87.782876412,"(41.919452085, -87.782876412)"
10001217,HY190712,03/18/2015 10:00:00 PM,015XX W JONQUIL TER,0820,THEFT,$500 AND UNDER,STREET,false,false,2422,024,49,1,06,1164840,1950994,2015,02/10/2018 03:50:01 PM,42.021138268,-87.668723692,"(42.021138268, -87.668723692)"
10001218,HY190803,03/19/2015 03:55:00 PM,033XX W 38TH PL,0560,ASSAULT,SIMPLE,RESIDENCE,false,false,0911,009,12,58,08A,1154765,1878876,2015,02/10/2018 03:50:01 PM,41.823449314,-87.707735775,"(41.823449314, -87.707735775)"
10001220,HY190669,03/19/2015 12:30:00 PM,053XX W BERTEAU AVE,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, GROUNDS",true,false,1624,016,38,15,08B,1139997,1927408,2015,02/10/2018 03:50:01 PM,41.956909436,-87.760726779,"(41.956909436, -87.760726779)"
10001221,HY190792,03/19/2015 12:00:00 PM,003XX W 108TH ST,0560,ASSAULT,SIMPLE,"SCHOOL, PUBLIC, BUILDING",false,false,0513,005,34,49,08A,1175939,1833307,2015,02/10/2018 03:50:01 PM,41.697953334,-87.631420497,"(41.697953334, -87.631420497)"
10001222,HY190747,03/18/2015 01:00:00 PM,035XX W PETERSON AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,false,false,1711,017,39,13,11,1151489,1939646,2015,02/10/2018 03:50:01 PM,41.990272789,-87.718155436,"(41.990272789, -87.718155436)"
10001223,HY174192,03/06/2015 03:30:00 PM,003XX E BENTON PL,0460,BATTERY,SIMPLE,GROCERY FOOD STORE,false,false,0114,001,42,32,08B,1178860,1901675,2015,02/10/2018 03:50:01 PM,41.885495793,-87.618644375,"(41.885495793, -87.618644375)"
